6045	0
6046	0
6047	0
6048	2
6049	2
6050	0
6051	0
6052	1
6053	2
6054	0
6055	0
6056	0
6057	0
6058	0
6059	2
6060	0
6061	2
6062	2
6063	2
6064	0
6065	2
6066	2
6067	2
6068	0
6069	0
6070	2
6071	0
6072	0
6073	2
6074	0
6075	0
6076	2
6077	0
6078	1
6079	2
6080	2
6081	0
6082	0
6083	1
6084	0
6085	0
6086	0
6087	0
6088	0
6089	0
6090	0
6091	2
6092	0
6093	1
6094	2
6095	2
6096	2
6097	0
6098	2
6099	0
6100	0
6101	0
6102	1
6103	2
6104	0
6105	2
6106	0
6107	2
6108	0
6109	1
6110	0
6111	0
6112	0
6113	0
6114	2
6115	0
6116	0
6117	2
6118	1
6119	0
6120	2
6121	1
6122	0
6123	1
6124	0
6125	2
